,date,user_id,username,tweet
3296,2021-11-25 09:30:37,51398996,spacemanoveramk,Taxi company is charging me $38 for returning vehicle late on 20 July 2021. But I have stopped driving taxi ever since Covid-19. lol..
3295,2021-11-25 09:33:58,188347682,temptempholder,"25 Nov 2021, Singapore forum still got many people showing 'evidence' that says they are right to avoid mRNA cos of some experiment done. They die die want to bite on the mRNA train and frame covid is just a mild flu  Mild flu is after being vaxxed mRNA leh.  "
3294,2021-11-25 09:39:02,188347682,temptempholder,"Can we also collect the stats for oral covid pills from Merck, Pfizer  We need more tables showing all the variables and their outcomes  Hope USA will crunch out these numbers as these covid pills are on verge on releasing in mass amount"
3293,2021-11-25 09:47:29,188347682,temptempholder,"Just nice Ed Yong made this thread, about long covid."
3292,2021-11-25 10:08:00,188347682,temptempholder,The science of covid and vaccine are incomplete .  We should still continue to learn more about them because we are literally just at first two years of the new disease.  There is much more details that we need to unearth because otherwise we are still flying blind.  I m double
3291,2021-11-25 10:08:00,188347682,temptempholder,"mRNA Vax (I am thankful for that) plus being boosted (maybe be unfortunate in the end I cannot tell for sure) by actual covid virus breakthrough infection.  I believe there are still many facts , tons of them, waiting to be uncovered which we NEED to faster learn.  It my"
3290,2021-11-25 22:10:48,50313289,viatchipta,You know COVID hit singapore hard when MBS’ toilet paper is only one ply now..
3289,2021-11-25 22:28:55,188347682,temptempholder,"With covid mutation still ongoing, I can see how genocide 2.0 will occur  as humans tarts going apeshit crazy with the neverending story"
3288,2021-11-26 06:13:04,1453990572,_rodahidup,"Singapore reports 1,275 new COVID-19 cases and 3 deaths; daily caseload lowest in more than 2 months     "
3286,2021-11-26 06:13:42,1453990572,_rodahidup,EU drug regulator approves first Pfizer COVID-19 shot for 5-11 year olds     
3285,2021-11-26 06:14:04,1453990572,_rodahidup,"EU proposes booster jabs for 2022 travel, opens to WHO COVID-19 vaccines     "
3284,2021-11-26 10:53:13,100667350,izuanv,limited time covid nonsense. #rrr  
3283,2021-11-26 13:49:02,16006707,homiliai,I suggest no one in a Zero-Covid country plans any travel for the foreseeable
3282,2021-11-26 14:02:23,1453990572,_rodahidup,South Africa detects new COVID-19 variant with multiple mutations     
3281,2021-11-26 23:32:19,1453990572,_rodahidup,"Singapore reports 1,090 new COVID-19 cases and 3 deaths; ICU utilisation rate at 54.2%     "
3280,2021-11-27 01:26:41,188347682,temptempholder,"Singapore has roughly 5.5 million people.  A quarter of million people have covid. Numbers drop now to 1000/day Fraction of population with covid is thus 1/22  That's incidence rate of about 4.5% Most people do not have delta variant covid yet Herd immunity, vaccinated, booster"
3279,2021-11-27 01:26:42,188347682,temptempholder,Has dropped to about 3 per day which is good but I do not know why? Still damn dangerous still to my family in my opinion Merck covid pill latest update has decreased in efficacy and safety There are other causes in death as well which people seemed to forget Do not forget
3278,2021-11-27 01:26:42,188347682,temptempholder,"About 1001 ways you and your family can die beside covid19 Alot of people must have been killed due to ignorance because they focus way too much time on covid and forget to take care of other causes of death  All in all, my Moody's outlook my life :SELL   -Notea of top tier coach"
3277,2021-11-27 02:38:35,188347682,temptempholder,Argh........Wtf with Omicron..  
3276,2021-11-27 02:41:07,188347682,temptempholder,Omicron + Living in present moment   
3275,2021-11-27 07:09:49,1346420016950829058,DrRHWilliams,Concerning news about the new variant detected in South Africa. Must admit was unfamiliar with this Greek letter. #Omicron sounds like an 80s software company. #COVID19
3274,2021-11-27 07:38:40,17436712,eugenechoi,"With this new “Omicron” variant, car manufacturers should be getting concerned that covid variants are going to potentially take all the good names for new car models"
3273,2021-11-27 08:35:09,208163181,iamdjsathiya,"WHO says new COVID-19 variant is of 'concern', names it Omicron"
3272,2021-11-27 08:48:13,208163181,iamdjsathiya,Apparently many feel that the new Covid-19 variant Omicron is a Deception! Dei Periyavane (Optimus) where r the Autobots at!?
3271,2021-11-27 08:58:39,135909074,MamaCranky,  No transit allowed in Singapore from today: S'pore bans travellers from 7 African countries; no cases of new Covid-19 variant here  
3270,2021-11-27 09:56:44,100386596,thesiobak,covid-19 be dropping variants like they’re remixes
3269,2021-11-27 10:41:45,398839129,chinmeisee,           Covid test cert is required in the application. Are we allowed to apply 1-2days before entering Malaysia via VTL-Land?
3268,2021-11-27 13:02:40,1135514130,sheri_hussain,"This must be a 1st. Getting a preflight covid test in Singapore was way harder than getting one in Sydney. 1.expensive. $138SGD, and make sure you have cash as many of the  approved clinics only take NETS cards or cash. 2.slow- a full 24hrs, not including Sundays."
3267,2021-11-27 13:04:01,58220516,jasonbigmachine,"Covid: New variant classed 'of concern' &amp; named #Omicron, the 15th letter of the Greek alphabet.   Futurama had Omicronians.  See what I mean that Matt Groening is actually Nostradamus. Watching the Simpsons &amp; Futurama can predict the future 😱  "
3266,2021-11-27 16:43:22,14314503,AaronUnKoch," If you know your Greek alphabet, xi is before omicron and after nu. But that would pissed off somebody."
3265,2021-11-27 16:52:00,919518816345907201,ShanadiJ,Positive for covid 19 antibody test result. #serologytest #Pfizer #vaccinated
3264,2021-11-27 18:27:33,1350087854337114115,ChuaPenghock, CORRECTION. ACCORDING TO THE MINISTRY OF HEALTH. COVID-19 FATALITIES IN SINGAPORE BELOW 1% ALL WITH UNDERLYING CONDITIONS.
3263,2021-11-27 19:11:57,1453990572,_rodahidup,US health panel says Merck pill can prevent grave COVID-19 infections     
3262,2021-11-27 23:18:29,1363040938050789379,elynast,  Do you have any suggestions for people with COVID but can’t access your treatment?
3261,2021-11-28 06:21:57,1350087854337114115,ChuaPenghock,"  There is no sure thing. Covid 190 Has mutated , same story. Get JABS, don a mask keep safe DISTANCING listen to Anthony Fauci."
3260,2021-11-28 09:16:39,64982749,idaaidaaidaa,"I had my second Pfizer jab in less than 3 months ago. By the time I need to take a booster jab, Omicron vaccine will be available (?) Hmmm that’s amazing"
3259,2021-11-28 10:43:10,18113479,suemyway,Covid-19 version of Doctor-X is superb ‘cause it is SO RELATABLE #doctorx
3258,2021-11-28 12:18:50,21079391,paulbanday,hmmmm… vacc update 3.1 to fix omicron bug 🤔 probably will wait for this booster shot  
3257,2021-11-28 14:10:19,1450357690509651969,apolelin,Covid free but this cough won’t go away 😪 #covidrecovery
3256,2021-11-28 14:48:09,3218435095,quantumfanhua,Wondering if omicron has ever been used in math or physics? Not that I know of.
3255,2021-11-28 15:40:46,198886557,iameafy,Omicron sounds like a transfomers  Hold up….  
3254,2021-11-28 17:50:21,1464890921707655168,tweet_singapore,Covid 19 Cases Happend this day!! 3 thousand newest cases on this line so far !!  
3253,2021-11-28 17:57:55,188347682,temptempholder,How to explain Omicron to laymen  
3252,2021-11-28 18:15:36,1453990572,_rodahidup,Singapore tracking the emerging Omicron COVID-19 variant very closely: PM Lee     
3251,2021-11-28 19:47:23,1453990572,_rodahidup,Compulsory on-arrival ART for travellers entering Singapore from Malaysia via land VTL after reports about new COVID-19 strain     
3250,2021-11-28 22:24:23,19785811,dwallbank,I sincerely doubt that the US public rates omicron anywhere near as much of a threat as markets &amp; governments do.
3249,2021-11-28 22:56:38,188347682,temptempholder,"With delta alone. Medical workers already want to quit.  Now with Omicron adding to the list of to do list, you can only imagine how much faster medical workers are quiting"
3248,2021-11-28 23:01:58,188347682,temptempholder,Omicron has become a viral issue in itself as people is posting breaking news update. I think we need to chill. It's either deadly or not deadly or someway in between. Data in future from South Africa scientist will be more accurate painting.  Please exercise patience.  
3247,2021-11-29 00:08:02,1453990572,_rodahidup,"Singapore's daily COVID-19 cases fall below 1,000 for the first time since Sep 20     "
3246,2021-11-29 00:28:31,1453990572,_rodahidup,"In slap at China, US praises South Africa's detection of new COVID-19 strain     "
3245,2021-11-29 05:54:40,1453990572,_rodahidup,What we know about worrying new Omicron Covid variant and what its symptoms are  
3244,2021-11-29 08:31:21,188347682,temptempholder,Maybe Omicron was invented to give China a big F you
3243,2021-11-29 09:27:32,188347682,temptempholder,Never forget that some Singaporean crying father crying mother about letting Delta come in from India and blaming Singapore govt.  What a joke they r  As if it can ever be prevented from coming into Singapore by just border closure quick  As if managing covid is like flip switch
3242,2021-11-29 09:30:44,363494868,ArvinTunas,"Now it is no longer an infection rate issue rather to prevent new variant entering. It is a loosing battle though, unless you are playing extreme “zero covid” like HK."
3241,2021-11-29 13:48:15,208163181,iamdjsathiya,The Netherlands finds 13 cases of Omicron Covid-19 variant among South Africa travellers
3240,2021-11-29 18:00:13,363494868,ArvinTunas,Covid 19 brings proliferation of Greek alphabet awareness.
3239,2021-11-29 18:26:20,1453990572,_rodahidup,"Singapore, Malaysia want 'more open borders' even if Omicron variant disrupts VTL expansion: PM Lee     "
3238,2021-11-29 18:42:14,44596368,saritray2001,"At this stage, if the next thing is zombies, I don't think anyone would be surprised #Omicron"
3237,2021-11-29 18:45:40,44596368,saritray2001,"On a day like today, amid this Omicron nonsense, this account is giving me joy"
3236,2021-11-29 19:10:56,232104238,officiallykumar,this covid-19 is exactly like kamal hassan in dasavatharam lol so many versions of it like cmon now there’s this new variant???
3235,2021-11-29 19:47:18,1264901705642065921,ilerbkitchen,Seems like people are starting to cancel their trip for December. Because of the new variant called Omicron. I’m worried that Thailand will impose stricter measures. 😭
3234,2021-11-29 21:56:28,19785811,dwallbank,"Coverage of supposed travel hesitancy in the United States should note that travel on the Sunday after Thanksgiving set a pandemic-era record.  Which is to say: If there is any actual omicron hesitancy in the US, we aren't seeing it in public aggregate data."
3233,2021-11-29 22:37:30,19785811,dwallbank,"Serious Q: What percentage of people in the US do you think are currently worried about their own family's safety over the omicron variant (not just Covid generally), to the point they would change current actions or future plans?"
3232,2021-11-29 22:39:59,135909074,MamaCranky,So refreshing to read Chise’s thread after the covid hysteria in Aus today. Even the Singapore news was better.
3231,2021-11-29 22:52:58,14314503,AaronUnKoch, Omicron actually not originated from South Africa... Just that scientists in South Africa detect it first.  So meaning Omicron may have been spreading around liao before this.
3230,2021-11-29 23:00:51,2724886447,Tengosaurus,"Observation: a lot of travelers, usually Asians, wear these body covering suits, taped up like the medical workers pictured during the height of covid last year. These are light weight non-woven material. Colours include: white, orange and purple."
3229,2021-11-29 23:17:25,86654286,jgmh30,Wow! So every Singaporean will have 2 shots plus a booster plus a Omicron shot? Hahaha we are so packed with vaccine! Muahaha! @ Lady Hill Road  
3228,2021-11-30 02:23:26,1453990572,_rodahidup,Two travellers from South Africa who transited in Singapore test positive for Omicron COVID-19 variant in Sydney     
3227,2021-11-30 02:23:52,1453990572,_rodahidup,"Singapore reports 1,103 new COVID-19 cases and 9 deaths; ICU utilisation rate drops to 51.2%     "
